"id","url","slug","name","redirect_type","track_me","nofollow","sponsored","param_forwarding","google_tracking","delay","created_at","last_updated_at","link_categories","link_tags","keywords"
"217","https://go.chirocandy.com/2025","tribe","Perfect Patient Tribe Turbine - ChiroCandy Marketing","307","1","0","0","0","","0","2021-12-01 20:59:32","2025-01-04 22:47:38","","",""
"218","http://chirocandy.com/142-how-to-succeed-with-facebook-marketing-series-part-1-with-billy-sticker","142","142: How to Succeed with Facebook Marketing Series Part 1 - with Billy Sticker - chirocandy","301","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"219","https://chirofunnelsecrets.com/webinar?affiliate_id=490314","funnels","Chirofunnelsecrets.com","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"220","http://chirocandy.com/143-chirofunnel-secrets-w-chad-woolner","143","143: ChiroFunnel Secrets w/ Chad Woolner - chirocandy","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"221","http://chirocandy.com/chasing-success","144","144: Chasing Success with Dr. Alok Trivedi - chirocandy","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"222","https://www.chirocandymarketing.com/getnewpatients","getnewpatients","Success Stories - ChiroCandy Marketing","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"223","https://calendly.com/billysticker/15-min-chirocandy-call","callwithbilly","callwithbilly","307","1","0","0","0","","0","2021-12-01 20:59:32","2025-09-15 19:11:38","","",""
"224","https://form.jotform.com/90084301095147","event","Client Event Intake","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"225","https://go.oncehub.com/OneonOneStrategyCall","callwithbrady","callwithbrady","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"226","https://cmbav42jzhkdmberlbuu.memberships.msgsndr.com/","client-training","Training Portal","307","1","0","0","0","1","0","2021-12-01 20:59:32","2023-02-13 17:15:42","","",""
"227","https://c4.chirocandy.com/pdf-optin","lwp","FREE PDF Tip Sheet","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"228","https://et151.isrefer.com/go/discover-2020/trp/","discover2020","discover2020","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"229","https://www.reviewtec.com/review-1475/chirocandy-marketing-llc","review","Send a Review Request","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"230","https://cart.xenestalife.com/chiro/KETOPACKS/KETOOnDemandMonthlySupplyPreferred/","keto30","KETO On Demand™ Monthly Supply Preferred","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"231","https://cart.xenestalife.com/chiro/KETOPACKS/KETOOnDemandMonthlySupplyPreferred/","keto","KETO On Demand™ Monthly Supply Preferred","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"232","http://chirocandy.com/158-how-to-dominate-social-media-marketing-without-discounting-services","158","158: How to Dominate Social Media Marketing without Discounting Services! - chirocandy","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"233","https://ryanriederbootcamp.com/newpatientsfromtalksdallasbs","dallasbootcamp","New Patients From Talks Bootcamp - Dallas, Texas","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"234","https://www.activecampaign.com/?_r=E5U148YF","activecampaign","Email Marketing - Marketing Automation - Small Business CRM","301","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"235","https://go.chirocandy.com/2025","marketing","Perfect Patient Tribe Turbine - ChiroCandy Marketing","301","1","0","0","0","","0","2021-12-01 20:59:32","2025-01-04 22:47:57","","",""
"236","https://www.chiropracticmarketinguniversity.com/discover","27fbads","Chiropractic Marketing University","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"237","https://www.chiropracticmarketinguniversity.com/scholarship","parler","Chiropractic Marketing University","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"238","https://go.chirocandy.com/onboarding-call","onboarding","Onboarding Calls","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"239","https://zoom.us/s/183793498","zoom","Launch Meeting - Zoom","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"240","https://www.jotform.com/billysticker/careers","apply","Careers","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"241","https://api.leadconnectorhq.com/widget/booking/FhHziKhQUZGceSRL6P8s","callwithmichael","callwithmichael","307","1","0","0","0","","0","2021-12-01 20:59:32","2024-11-01 22:07:40","","",""
"242","https://api.leadconnectorhq.com/widget/booking/KtP8NudSNwfirKy5Z3ol","callwithamanda","Calendly - Amanda Post","307","1","0","0","0","","0","2021-12-01 20:59:32","2024-10-30 14:50:49","","",""
"243","https://calendly.com/schedule-with-travis/20min","callwithtravis","Calendly - Travis Clark","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"244","https://calendly.com/mattchirocandy/call-with-matt","callwithmatt","Calendly - Matt Keenan","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"245","https://api.leadconnectorhq.com/widget/booking/oPu7su1TPsevv84Tthc9","callwithalex","Alex Ladwig","307","1","0","0","0","","0","2021-12-01 20:59:32","2024-11-01 22:09:02","","",""
"246","https://www.chirocandymarketing.com/tribe","amped","Perfect Patient Tribe Turbine - ChiroCandy Marketing","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"247","https://docs.google.com/spreadsheets/d/1op2qsTzvN3jTtw6yXm5c94m5CTaF2ia8eWynied5_jQ/edit?usp=sharing","video-brainstorm","Video CONTENT BRAINSTORM - Google Sheets","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"248","https://drive.google.com/file/d/1BQqOUcRqq635NJkPAjKqcrYnHjGF-vge/view?usp=sharing","script","Pre-Payment Phone Script.pdf - Google Drive","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"249","https://calendly.com/call-with-deanna/20min","callwithdeanna","Calendly - DeAnna Lucas","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"250","https://andrew.chirocandy.com/schedule-with-andrew","callwithandrew","Calendly - Andrew Hardwick","307","1","0","0","0","","0","2021-12-01 20:59:32","2025-03-28 15:41:52","","",""
"251","https://docs.google.com/spreadsheets/d/1YSGE1r1mHZZQbTFcNYyBiapO_k9aetNHlrU6WSAogV8/edit#gid=0","sample-videos","Video Examples - Google Sheets","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"252","https://go.chirocandy.com/newclient","newclient","ChiroCandy Marketing Onboarding","307","1","0","0","0","","0","2021-12-01 20:59:32","2021-12-01 20:59:32","","",""
"253","https://api.leadconnectorhq.com/widget/booking/2pp8E90lqTrV5byIeEqL","callwithtaylor","Calendly - Taylor Sticker","307","1","0","0","0","","0","2021-12-01 20:59:33","2024-10-30 14:51:27","","",""
"254","https://go.chirocandy.com/beta","beta","beta","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"255","https://leadsie.io/connect/320975508454884/manage","connect","Leadsie","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"256","https://clipscribe.com/join-now/?ref=443","clipscribe","ClipScribe Home - ClipScribe","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"257","https://go.chirocandy.com/5key-webinar-slides","webinar-slides","Webinar Slides","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"258","https://go.oncehub.com/MARKSLATER","mark","mark","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"259","https://chirocandy.com/166-your-2021-internet-marketing-plan","166","166: Your 2021 Internet Marketing Plan - chirocandy","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"260","https://chirocandy.com/167-how-to-master-personal-injury-marketing-with-dr-mark-slater","167","167: How to Master Personal Injury Marketing – with Dr. Mark Slater","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"261","https://go.chirocandy.com/case-study","case-study","Case Study: 60-70% Show Rate","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"262","https://chirocandy.com/7-strategies-to-get-higher-quality-leads-increase-show-rates","168","168","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"263","https://go.chirocandy.com/simplelife","simplelife","Case Study: Booked Out 3 Weeks - Now Uses PrePaid Appointments!","301","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"264","https://go.chirocandy.com/simplelife","simple-life","Case Study: 60-70% Show Rate","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"265","https://calendly.com/rrkasparchirocandy","callwithrene","Calendly - Rene Kaspar","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"266","https://hollie.chirocandy.com/strategycall","callwithhollie","Call with Hollie","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"267","https://calendly.com/lizatchirocandy/15min","callwithliz","Call with Liz","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"268","https://calendly.com/billysticker/7fa-coaching-call","7fa","Calendly - Billy Sticker","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"269","https://go.chirocandy.com/ca-training","ca-training","Case Study: 60-70% Show Rate","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"270","https://chirocandy.com/170-case-study-consistently-get-60-70-show-rates","170","170: Case Study - Consistently Get 60-70% Show Rates - chirocandy","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"271","https://chirocandy.com/increasing-your-pva-2","169","169: Increasing Your PVA with Dr. Fred DiDomenico - chirocandy","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"272","https://chirocandy.com/171-100000-patients-a-month","171","171: 100,000 Patients a Month! - chirocandy","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"273","https://chirocandy.com/172-thriving-in-any-market-condition-with-dr-tory-robson","172","Page not found - chirocandy","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"274","https://docs.google.com/presentation/d/1b2_FK7DY0a0SVuftVVgq-BmmrAXANMV2PakyB_rNTmQ/edit?usp=sharing","gmb-webinar","GMB Domination - ChiroCandy - Google Slides","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"275","https://www.chirocandymarketing.com/careers","careers","Careers","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"276","https://go.chirocandy.com/seo","seo-onboarding","ChiroCandy Marketing SEO Onboarding","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"277","https://api.leadconnectorhq.com/widget/groups/baileebragg","callwithbailee","Calendly - Bailee Bragg","307","1","0","0","0","","0","2021-12-01 20:59:33","2024-10-08 15:09:58","","",""
"278","https://go.chirocandy.com/gmb-seo","gmb-seo","Perfect Patient Tribe Turbine - ChiroCandy Marketing","307","1","0","0","0","1","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"279","https://go.chirocandy.com/authority","authority","Perfect Patient Tribe Turbine - ChiroCandy Marketing","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"280","https://docs.google.com/spreadsheets/d/1KpY_EuZs7aZfX-2VoX6zrTTDEX02TwNTbs6DS8KCZLI/edit?usp=sharing","2022-worksheet","Worksheets - 2022 Marketing Planning Worksheet - Google Sheets","307","1","0","0","0","","0","2021-12-01 20:59:33","2021-12-01 20:59:33","","",""
"281","https://go.chirocandy.com/tribe","sfm","Perfect Patient Tribe Turbine - ChiroCandy Marketing","307","1","0","0","0","1","0","2021-12-09 20:06:50","2021-12-09 20:06:50","","",""
"282","https://chirocandy.com/2022/01/13/173-how-to-dominate-adding-knee-and-neuropathy-niches-clinic-masters/","173","173: How to Dominate Adding Knee and Neuropathy Niches - Clinic Masters | ChiroCandy Marketing","307","1","0","0","0","1","0","2022-01-13 17:18:53","2022-01-13 17:18:53","","",""
"283","https://www.chirocandymarketing.com/apply-jotform","2022-apply","Apply to work with us","307","1","0","0","0","1","0","2022-01-20 17:55:47","2022-01-20 17:55:47","","",""
"284","https://go.chirocandy.com/tiktok-onboarding","tiktok-onboarding","TikTok™ Onboarding | ChiroCandy Marketing","307","1","0","0","0","1","0","2022-01-31 18:51:04","2022-01-31 18:51:04","","",""
"285","https://go.chirocandy.com/issues","issues","Issues","307","1","0","0","0","1","0","2022-03-01 04:45:44","2022-03-01 04:45:44","","",""
"286","https://go.chirocandy.com/issues","issue","Issues","307","1","0","0","0","1","0","2022-03-01 04:46:14","2022-03-01 04:46:14","","",""
"287","https://go.chirocandy.com/customer-success","customer-success","customer-success","307","1","0","0","0","1","0","2022-03-01 04:46:55","2022-03-01 04:46:55","","",""
"288","https://go.chirocandy.com/signup-750","tiktok","TikTok™ Onboarding | ChiroCandy Marketing","307","1","0","0","0","1","0","2022-03-03 16:05:17","2022-03-03 16:05:17","","",""
"289","https://go.chirocandy.com/tiktokwebinar-replay","uac-tiktok","TikTok Webinar Replay!","307","1","0","0","0","1","0","2022-03-05 15:39:35","2022-03-05 15:39:35","","",""
"290","https://docs.google.com/presentation/d/1yK35riMML5b8iYgvF3y4nWSwO6tTzpn1/","7fa-author","Google Slides - create and edit presentations online, for free.","307","1","0","0","0","1","0","2022-03-08 14:21:39","2022-03-08 14:21:39","","",""
"291","https://docs.google.com/document/d/1NGVh78roe73oxUx1o8Twr-XdTbgRNGgwdbaqaDiHuoo/edit?usp=sharing","7fa-workbook","The Published Author Advantage - Google Docs","307","1","0","0","0","1","0","2022-03-08 14:26:40","2022-03-08 14:26:40","","",""
"292","https://hailey.chirocandy.com/book-with-me-page","callwithhailey","Calendly - Hailey Dodd","307","1","0","0","0","","0","2022-03-25 00:36:32","2024-11-12 20:55:14","","",""
"293","https://calendly.com/kayla-201","callwithkayla","Calendly - Kayla Griffith","307","1","0","0","0","1","0","2022-03-25 18:07:43","2022-03-25 18:07:43","","",""
"294","http://calendly.com/callwithnatevega","callwithnate","Calendly - Nate Vega","307","1","0","0","0","1","0","2022-03-25 22:36:10","2022-03-25 22:36:10","","",""
"295","https://form.jotform.com/93127101039144","intensive","Intensive Research Form","307","1","0","0","0","1","0","2022-03-26 20:25:25","2022-03-26 20:25:25","","",""
"296","https://go.chirocandy.com/seo-case-study","seo","ChiroCandy Marketing SEO Onboarding","307","1","0","0","0","1","0","2022-04-12 16:17:37","2022-04-12 16:17:37","","",""
"297","https://go.chirocandy.com/integrity-tiktok","integrity-tiktok","integrity-tiktok","307","1","0","0","0","1","0","2022-04-14 14:50:07","2022-04-14 14:50:07","","",""
"298","https://go.chirocandy.com/webinar-discount","save","TikTok™ Onboarding | ChiroCandy Marketing","307","1","0","0","0","1","0","2022-05-05 15:25:40","2022-05-05 15:25:40","","",""
"299","https://api.leadconnectorhq.com/widget/form/AmxYhlra9cfnZ5T0wTfc","tiktok-video-request","tiktok video request","307","1","0","0","0","1","0","2022-05-31 20:58:03","2022-05-31 20:58:03","","",""
"300","https://churchcandy.com/calculator-2/","calculator","ChurchCandy Calculator","307","1","0","0","0","1","0","2022-06-01 19:02:14","2023-06-20 19:43:16","","",""
"301","https://api.leadconnectorhq.com/widget/form/CutlcNXHOW1HeyWJOAvr","notes","Notes from Sales Calls","307","1","0","0","0","1","0","2022-07-07 23:17:19","2022-07-07 23:17:19","","",""
"302","https://go.chirocandy.com/done-for-you-lead-follow-up","lead-follow-up","Chiropractors! Do You Want us to Call and Schedule all of your Leads for you?","307","1","0","0","0","1","0","2022-09-17 01:51:59","2022-09-17 01:51:59","","",""
"303","https://api.leadconnectorhq.com/widget/booking/uanEDyRz2Af3ZMiYIG2u","callwithtomas","Calendly - Tomas Sanchez","307","1","0","0","0","","0","2022-09-21 00:24:00","2024-10-30 14:51:58","","",""
"304","https://go.chirocandy.com/parker","parker","parker","307","1","0","0","0","1","0","2023-02-20 21:54:32","2023-02-20 21:54:32","","",""
"305","https://www.gohighlevel.com/?fp_ref=chirocandy","ghl","GoHighLevel - It's time to take your Agency to the Next Level","307","1","0","0","0","1","0","2023-03-21 15:01:04","2023-03-21 15:01:04","","",""
"306","https://drive.google.com/file/d/1Z-wynAVSm2ZuDi5F3NRCcA95QrDTMjEg/view?usp=sharing","107-videos-download","107 Video Ideas for Chiropractors.pdf - Google Drive","307","1","0","0","0","1","0","2023-04-28 15:33:48","2023-04-28 15:33:48","","",""
"307","https://go.chirocandy.com/ebook","wca","107 Video Ideas for Chiropractors","307","1","0","0","0","0","0","2023-05-01 17:27:49","2023-05-01 17:27:49","","",""
"308","https://go.chirocandy.com/ebook","107videos","107 Video Ideas for Chiropractors","307","1","0","0","0","1","0","2023-05-01 21:53:19","2023-05-01 21:53:19","","",""
"309","https://saatva.partnerstack.com/?group=chirocandy","sleep","Partner Program","307","1","0","0","0","","0","2023-09-21 02:07:35","2023-09-21 02:07:35","","",""
"310","https://saatva.partnerstack.com/?group=chirocandy","saatva","Partner Program","307","1","0","0","0","","0","2023-09-21 02:08:08","2023-09-21 02:08:08","","",""
"311","https://saatva.partnerstack.com/?group=chirocandy","mattress","Partner Program","307","1","0","0","0","","0","2023-09-21 02:08:51","2023-09-21 02:08:51","","",""
"312","https://go.chirocandy.com/10","free","Perfect Patient Tribe Turbine - ChiroCandy Marketing","307","1","0","0","0","","0","2024-01-10 01:16:22","2024-01-10 01:16:22","","",""
"313","https://go.chirocandy.com/saatva","mattress-program","How to get New Chiropractic Patients from TikTok","307","1","0","0","0","","0","2024-08-26 19:07:18","2024-08-26 19:07:18","","",""
"314","https://go.chirocandy.com/ai-demo","ai-demo","Create Your Own AI Receptionist","301","1","0","0","0","","0","2024-10-01 10:04:15","2024-10-01 10:04:15","","",""
"315","https://brenden.chirocandy.com/schedule-a-call","callwithbrenden","Schedule a Call!","307","1","0","0","0","","0","2024-10-08 15:11:10","2024-10-08 15:11:10","","",""
"316","https://go.chirocandy.com/2025","laser","ChiroCandy's Perfect Patient Tribe Turbine","307","1","0","0","0","","0","2024-10-08 16:48:59","2025-01-04 22:47:14","","",""
"317","https://go.chirocandy.com/ai-webinar","ai-webinar","New Strategies For Getting Patients From TikTok","307","1","0","0","0","","0","2024-10-15 03:36:40","2024-10-15 03:36:40","","",""
"318","https://go.zappychat.com/ai?fpr=chirocandy","zappychat","ZappyChat AI | Conversational AI for your Business","307","1","0","0","0","","0","2024-10-15 14:53:37","2024-10-15 14:53:37","","",""
"319","https://api.leadconnectorhq.com/widget/bookings/chirocandystrategycall","ai-ca","ChiroCandy's Perfect Patient Tribe Turbine","307","1","0","0","0","","0","2024-10-29 05:09:02","2024-10-29 15:33:54","","",""
"320","https://api.leadconnectorhq.com/widget/bookings/chirocandystrategycall","aica","ChiroCandy's Perfect Patient Tribe Turbine","307","1","0","0","0","","0","2024-10-29 05:09:37","2024-10-29 15:33:34","","",""
"321","https://go.chirocandy.com/ai-replay","ai-replay","Ai-Powered Chiropractic Marketing Webinar Replay!","307","1","0","0","0","","0","2024-10-29 21:12:29","2024-10-29 21:12:29","","",""
"322","https://go.chirocandy.com/ai-setup","ai-setup","AI-CA™ Current Client","307","1","0","0","0","","0","2024-10-30 17:09:56","2024-10-30 17:09:56","","",""
"323","https://go.chirocandy.com/aica-sample","aica-sample","ChiroCandy - AI CA™ Samples","307","1","0","0","0","","0","2024-11-19 21:36:19","2024-11-19 21:36:19","","",""
"324","https://riverside.fm/studio/chirocandy?t=4facc903653b7175d3a0","riverside","Riverside.FM Studio | ChiroCandy","307","1","0","0","0","","0","2024-12-01 03:27:01","2024-12-01 03:27:01","","",""
"325","https://go.chirocandy.com/ai-book","ai-book","The 2025 Marketing Strategy – AI CA™","307","1","0","0","0","","0","2024-12-01 03:29:53","2024-12-01 03:29:53","","",""
"326","https://heygen.com/?sid=rewardful&via=billy-sticker","heygen","HeyGen - AI Video Generator","307","1","0","0","0","","0","2024-12-10 02:24:44","2024-12-10 02:24:44","","",""
"327","https://go.chirocandy.com/ai-tools","ai-tools","AI Tools","307","1","0","0","0","","0","2024-12-11 20:40:22","2024-12-11 20:40:22","","",""
"328","https://go.chirocandy.com/2025-replay","2025-replay","Webinar Replay","307","1","0","0","0","","0","2024-12-12 21:30:10","2024-12-12 21:30:10","","",""
"329","https://go.chirocandy.com/best-offer","best-offer-ever","BEST Marketing Offer Ever","307","1","0","0","0","","0","2024-12-16 21:52:07","2024-12-16 21:52:07","","",""
"330","https://go.chirocandy.com/best-offer","best-offer","BEST Marketing Offer Ever","307","1","0","0","0","","0","2024-12-16 21:52:41","2024-12-16 21:52:41","","",""
"331","https://www.skool.com/c3-chirocandy-clients/about","skool","C3: ChiroCandy Clients","307","1","0","0","0","","0","2024-12-23 23:16:59","2024-12-23 23:16:59","","",""
"332","https://sendlink.co/documents/doc-form/676f6214564ac94d09f0a856?locale=en-US","returning-client","Returning Client - CCM Agreement with Discount","307","1","0","0","0","","0","2024-12-28 02:47:58","2024-12-28 02:50:01","","",""
"333","https://sendlink.co/documents/doc-form/676f5ade564ac9341ef0a7d7?locale=en-US","new-client-agreement","New Client - CCM Agreement with PrePay","307","1","0","0","0","","0","2024-12-28 02:51:16","2024-12-28 02:51:16","","",""
"334","https://sendlink.co/documents/doc-form/676f69525a9456ff9403fd4d?locale=en-US","current-prepay","Current Client PrePay Offer","307","1","0","0","0","","0","2024-12-28 03:07:11","2024-12-28 03:07:11","","",""
"335","https://drive.google.com/file/d/1o4YfKtN-wAsHfkyKkUSpyiXl8ekJwY4w/view","52videoscripts","ChiroCandy_ 52 Weekly Video Ideas.pdf - Google Drive","307","1","0","0","0","","0","2025-01-07 16:19:56","2025-01-07 16:19:56","","",""
"336","https://try.elevenlabs.io/88msx8ppkgtx","elevenlabs","Free Text to Speech & AI Voice Generator | ElevenLabs","307","1","0","0","0","","0","2025-03-19 18:56:15","2025-03-19 18:56:15","","",""
"337","https://go.chirocandy.com/ai-agent-order","ai-offer","AI Marketing Agents – Unlock your AI Growth Engine","307","1","0","0","0","","0","2025-04-29 21:58:11","2025-04-29 21:58:11","","",""
"338","https://go.chirocandy.com/ai-webby-replay","429-replay","AI Webinar Replay","307","1","0","0","0","","0","2025-04-30 02:11:24","2025-04-30 02:11:24","","",""
"339","https://go.chirocandy.com/ai-agent-replay","ai-agents","AI Webinar Replay","307","1","0","0","0","","0","2025-05-28 19:42:09","2025-05-28 19:42:09","","",""
"340","https://go.chirocandy.com/ai-agent-replay","ai-agent","AI Webinar Replay","307","1","0","0","0","","0","2025-05-28 19:42:51","2025-05-28 19:42:51","","",""
"341","https://cynthia.chirocandy.com/strategy-call","callwithcynthia","Call with Cynthia - Strategy Call","307","1","0","0","0","","0","2025-08-12 21:46:14","2025-08-12 21:46:49","","",""
"342","https://katie.chirocandy.com/schedule","callwithkatie","Call with Katie","307","1","0","0","0","","0","2025-09-24 02:05:53","2025-09-24 02:05:53","","",""
"343","https://storage.googleapis.com/msgsndr/CMbaV42JZHKdMbeRLBUu/media/69001a1d6f3caff09663ca33.pdf","22-list","22-list","307","1","0","0","0","","0","2025-10-28 01:21:34","2025-10-28 01:21:34","","",""
"344","https://chatcandy.ai/workshop","workshop","""How These Doctors Create $15K-20K Days""","307","1","0","0","0","","0","2025-11-05 21:04:58","2025-11-05 21:04:58","","",""
"345","https://chatcandy.ai/12-ways-replay","12-ways","12 Ways to Get Patients... Without Facebook","307","1","0","0","0","","0","2025-11-18 05:25:21","2025-11-18 05:25:21","","",""
"346","https://mailboxpower.com/7BCF9G","mailbox","Mailbox Power","307","1","0","0","0","","0","2025-11-18 17:16:46","2025-11-18 17:16:46","","",""
"347","https://storage.googleapis.com/msgsndr/CMbaV42JZHKdMbeRLBUu/media/691e0c7af05eafab92270b37.pdf","gbp-checklist","FREE Google Business Profile Checklist","307","1","0","0","0","","0","2025-11-19 18:29:59","2025-11-19 18:30:42","","",""
"348","https://chatcandy.ai/replay-local-seo","local-seo-replay","Replay: 12 Ways to Get Patients without Meta","307","1","0","0","0","","0","2025-11-20 23:40:10","2025-11-20 23:40:10","","",""
"349","https://storage.googleapis.com/msgsndr/CMbaV42JZHKdMbeRLBUu/media/69531ca0d2e1fc7e687048f3.pdf","b-roll","ChiroCandy Ultimate B-Roll Guide","307","1","0","0","0","","0","2025-12-30 00:30:12","2025-12-30 00:30:12","","",""
"350","https://storage.googleapis.com/msgsndr/CMbaV42JZHKdMbeRLBUu/media/69531ca0d2e1fc7e687048f3.pdf","broll","ChiroCandy's Ultimate B-Roll Guide","307","1","0","0","0","","0","2025-12-30 00:31:15","2025-12-30 00:31:15","","",""
"351","https://storage.googleapis.com/msgsndr/CMbaV42JZHKdMbeRLBUu/media/6953f05688fd1a10400d52c7.pdf","2026-tools","2026-tools","307","1","0","0","0","","0","2025-12-30 15:32:17","2025-12-30 15:32:17","","",""
"352","https://go.chirocandy.com/parker-26","parker-2026","2026 Parker Vegas Bonuses - Billy Sticker","307","1","0","0","0","","0","2026-01-08 14:51:13","2026-02-26 17:03:28","","",""
"353","https://chatcandy.ai/12-ways-recut","12-ways-recut","12 Ways to Get Patients - Recut","307","1","0","0","0","","0","2026-02-06 16:06:26","2026-02-06 16:06:26","","",""
"354","https://sendlink.co/documents/doc-form/6a3049049fad645bb71c8b1c?locale=en-US","update-billing","Update Billing Info","307","1","0","0","0","","0","2026-02-09 19:16:59","2026-06-25 13:02:29","","",""
"355","https://www.loom.com/share/832e8dfb99ec48e9863509ab170b5a87","maps-access","GBP/Maps Access","307","1","0","0","0","","0","2026-02-09 23:24:06","2026-02-09 23:24:06","","",""
"356","http://go.chirocandy.com/parker-26","parker2026","Parker Vegas 2026","307","1","0","0","0","","0","2026-02-26 17:01:28","2026-02-26 17:01:28","","",""
"357","https://go.chirocandy.com/cc-vsl","jumper","ChiroCandy | Jumper Media Calendar","307","1","0","0","0","","0","2026-03-20 14:24:32","2026-03-20 14:24:32","","",""
"358","https://go.chirocandy.com/parker-2026-tools","parker-miami","AI & HIPAA Slides and Tools","307","1","0","0","0","","0","2026-06-11 23:51:48","2026-06-11 23:51:48","","",""
"359","https://sendlink.co/documents/doc-form/6a3049049fad645bb71c8b1c?locale=en-US","updated-billing","Update-Billing","307","1","0","0","0","","0","2026-06-25 19:08:25","2026-08-04 19:30:25","","",""
"360","https://go.chirocandy.com/schedule-with-ben","callwithben","Call with Ben","307","1","0","0","0","","0","2026-08-04 19:41:21","2026-08-04 19:41:21","","",""
"361","https://go.chirocandy.com/schedule-with-ryan","callwithryan","Schedule with Ryan","307","1","0","0","0","","0","2026-08-04 20:21:57","2026-08-04 20:22:41","","",""
